Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,AUX_LEFT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,time
0.4755145564190874,0.1073331887236251,-0.0782249936883028,1.050995856990312,0.2603176736998131,0.1000801696437038,-0.0933382892043608,0.3094698674931808,1.064607403385884,0.5612156728445158,0.4704675540329499,0.8200961984372835,0.774892674347196,-0.0736850437623237,-0.0478630459142193,0.750521204953936,0.7179737437225111,0.0416134429890301,-0.3963710125671817,0.6229277868280049,796.996336996337,798.2051282051282,797.3992673992674,786.9230769230769,824.7985347985348,811.9047619047619,0.043152,0.22229,0.976562,2.714081,-0.411224,2.34024,1.0,1.0,1.0,1.0,1.0,45.0,,1649753752.993
0.4755145564190874,0.1073331887236251,-0.0782249936883028,1.050995856990312,0.2603176736998131,0.1000801696437038,-0.0933382892043608,0.3094698674931808,1.064607403385884,0.5612156728445158,0.4704675540329499,0.8200961984372835,0.774892674347196,-0.0736850437623237,-0.0478630459142193,0.750521204953936,0.7179737437225111,0.0416134429890301,-0.3963710125671817,0.6229277868280049,795.3846153846154,799.0109890109891,793.7728937728938,775.2380952380953,889.2673992673992,757.5091575091575,0.043152,0.22229,0.976562,2.714081,-0.411224,2.34024,1.0,1.0,1.0,1.0,1.0,45.0,,1649753752.994
0.4755145564190874,0.1073331887236251,-0.0782249936883028,1.050995856990312,0.2603176736998131,0.1000801696437038,-0.0933382892043608,0.3094698674931808,1.064607403385884,0.5612156728445158,0.4704675540329499,0.8200961984372835,0.774892674347196,-0.0736850437623237,-0.0478630459142193,0.750521204953936,0.7179737437225111,0.0416134429890301,-0.3963710125671817,0.6229277868280049,806.2637362637363,795.3846153846154,791.7582417582418,781.6849816849817,876.7765567765568,671.6849816849817,0.043152,0.22229,0.976562,2.714081,-0.411224,2.34024,1.0,1.0,1.0,1.0,1.0,45.0,,1649753752.994
0.4755145564190874,0.1073331887236251,-0.0782249936883028,1.050995856990312,0.2603176736998131,0.1000801696437038,-0.0933382892043608,0.3094698674931808,1.064607403385884,0.5612156728445158,0.4704675540329499,0.8200961984372835,0.774892674347196,-0.0736850437623237,-0.0478630459142193,0.750521204953936,0.7179737437225111,0.0416134429890301,-0.3963710125671817,0.6229277868280049,803.8461538461539,792.967032967033,793.7728937728938,791.7582417582418,840.1098901098901,695.054945054945,0.043152,0.22229,0.976562,2.714081,-0.411224,2.34024,1.0,1.0,1.0,1.0,1.0,45.0,,1649753752.995
0.4755145564190874,0.1073331887236251,-0.0782249936883028,1.050995856990312,0.2603176736998131,0.1000801696437038,-0.0933382892043608,0.3094698674931808,1.064607403385884,0.5612156728445158,0.4704675540329499,0.8200961984372835,0.774892674347196,-0.0736850437623237,-0.0478630459142193,0.750521204953936,0.7179737437225111,0.0416134429890301,-0.3963710125671817,0.6229277868280049,787.3260073260074,791.3553113553114,788.5347985347986,788.9377289377289,809.0842490842491,747.032967032967,0.043152,0.22229,0.976562,2.714081,-0.411224,2.34024,1.0,1.0,1.0,1.0,1.0,45.0,,1649753752.995
0.4755145564190874,0.1073331887236251,-0.0782249936883028,1.050995856990312,0.2603176736998131,0.1000801696437038,-0.0933382892043608,0.3094698674931808,1.064607403385884,0.5612156728445158,0.4704675540329499,0.8200961984372835,0.774892674347196,-0.0736850437623237,-0.0478630459142193,0.750521204953936,0.7179737437225111,0.0416134429890301,-0.3963710125671817,0.6229277868280049,772.8205128205128,795.7875457875458,784.9084249084249,770.4029304029305,738.5714285714286,945.6776556776556,0.043152,0.22229,0.976562,2.714081,-0.411224,2.34024,1.0,1.0,1.0,1.0,1.0,45.0,,1649753752.996
0.4755145564190874,0.1073331887236251,-0.0782249936883028,1.050995856990312,0.2603176736998131,0.1000801696437038,-0.0933382892043608,0.3094698674931808,1.064607403385884,0.5612156728445158,0.4704675540329499,0.8200961984372835,0.774892674347196,-0.0736850437623237,-0.0478630459142193,0.750521204953936,0.7179737437225111,0.0416134429890301,-0.3963710125671817,0.6229277868280049,782.4908424908425,796.996336996337,785.3113553113553,772.014652014652,567.3260073260074,859.047619047619,0.043152,0.22229,0.976562,2.714081,-0.411224,2.34024,1.0,1.0,1.0,1.0,1.0,45.0,,1649753752.996
0.4755145564190874,0.1073331887236251,-0.0782249936883028,1.050995856990312,0.2603176736998131,0.1000801696437038,-0.0933382892043608,0.3094698674931808,1.064607403385884,0.5612156728445158,0.4704675540329499,0.8200961984372835,0.774892674347196,-0.0736850437623237,-0.0478630459142193,0.750521204953936,0.7179737437225111,0.0416134429890301,-0.3963710125671817,0.6229277868280049,792.5641025641025,793.7728937728938,784.1025641025641,780.8791208791209,670.4761904761905,680.1465201465202,0.043152,0.22229,0.976562,2.714081,-0.411224,2.34024,1.0,1.0,1.0,1.0,1.0,45.0,,1649753752.997
0.4755145564190874,0.1073331887236251,-0.0782249936883028,1.050995856990312,0.2603176736998131,0.1000801696437038,-0.0933382892043608,0.3094698674931808,1.064607403385884,0.5612156728445158,0.4704675540329499,0.8200961984372835,0.774892674347196,-0.0736850437623237,-0.0478630459142193,0.750521204953936,0.7179737437225111,0.0416134429890301,-0.3963710125671817,0.6229277868280049,799.8168498168499,793.7728937728938,788.1318681318681,786.5201465201466,819.96336996337,898.1318681318681,0.043152,0.22229,0.976562,2.714081,-0.411224,2.34024,1.0,1.0,1.0,1.0,1.0,45.0,,1649753752.997
0.4755145564190874,0.1073331887236251,-0.0782249936883028,1.050995856990312,0.2603176736998131,0.1000801696437038,-0.0933382892043608,0.3094698674931808,1.064607403385884,0.5612156728445158,0.4704675540329499,0.8200961984372835,0.774892674347196,-0.0736850437623237,-0.0478630459142193,0.750521204953936,0.7179737437225111,0.0416134429890301,-0.3963710125671817,0.6229277868280049,808.2783882783883,799.4139194139194,792.5641025641025,783.2967032967033,838.0952380952381,867.5091575091575,0.043152,0.22229,0.976562,2.714081,-0.411224,2.34024,1.0,1.0,1.0,1.0,1.0,45.0,,1649753752.998
